show_id,type,title,director,cast,country,date_added,month_added,year_added,release_year,rating,length,listed_in,description,titleId,averageRating,numVotes,cast_genders,cast_majority,cast_ratio,director_genders,director_majority
s7952,Movie,Say When,Lynn Shelton,"Keira Knightley, Chloë Grace Moretz, Sam Rockwell, Kaitlyn Dever, Jeff Garlin, Ellie Kemper, Mark Webber, Daniel Zovatto, Kevin Seal, Ernie Joseph, Louis Hobson, Dylan Arnold, Mari Nelson, Sean Nelson, Omar Silva, Aaron Washington, Sara Coates, Gretchen Mol, Basil Harris",United States,"July 19, 2018",7,2018,2014,R,99,"Comedies, Dramas, Independent Movies","Desperately clinging to her youth, 28-year-old Megan tells her boyfriend she's attending a career seminar but hangs out with a teenage friend instead.",tt0421151,5.0,275.0,"['female', 'female', 'unknown', 'female', 'male', 'female', 'male', 'male', 'male', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'female', 'female', 'male']",male,0.3684210526315789,['unknown'],none
s7953,Movie,Scales: Mermaids Are Real,Kevan Peterson,"Emmy Perry, Morgan Fairchild, Elisabeth Röhm, Nikki Hahn, Jack Dylan Grazer, Stephen Snedden, Noree Victoria, Sterling Sulieman",United States,"January 23, 2020",1,2020,2017,PG,93,Children & Family Movies,A seemingly ordinary girl learns she will turn into a mermaid on her 12th birthday and be forced to leave her life on land behind.,tt4526136,4.2,795.0,"['female', 'female', 'female', 'female', 'male', 'male', 'female', 'male']",female,0.625,['male'],male
s7955,Movie,Scandal in Sorrento,Dino Risi,"Vittorio De Sica, Sophia Loren, Lea Padovani, Antonio Cifariello, Tina Pica, Mario Carotenuto, Yoka Berretty, Virgilio Riento, Clara Crispo, Pasquale Misiano","Italy, France","November 13, 2020",11,2020,1955,TV-PG,93,"Classic Movies, Comedies, Independent Movies","When a marshal moves back to his hometown, he finds a woman renting his property who refuses to leave but soon captures his affection.",tt0050817,6.5,2322.0,"['male', 'female', 'female', 'male', 'female', 'male', 'female', 'male', 'female', 'male']",equal,0.5,['male'],male
s7956,Movie,Scary Movie,Keenen Ivory Wayans,"Anna Faris, Jon Abrahams, Shannon Elizabeth, Shawn Wayans, Regina Hall, Marlon Wayans, Lochlyn Munro, Cheri Oteri, Carmen Electra, Dave Sheridan, Kurt Fuller, Rick Ducommun, James Van Der Beek, Keenen Ivory Wayans, Marissa Jaret Winokur, Dan Joffre",United States,"January 1, 2020",1,2020,2000,R,88,"Comedies, Horror Movies","The Wayans brothers spoof some of Hollywood's biggest blockbusters, including Scream, I Know What You Did Last Summer, The Matrix and American Pie.",tt0117571,7.4,335171.0,"['female', 'male', 'unknown', 'male', 'female', 'male', 'male', 'female', 'female', 'male', 'male', 'male', 'male', 'male', 'female', 'male']",male,0.3125,['unknown'],none
s7957,Movie,Scary Movie 5,Malcolm D. Lee,"Simon Rex, Ashley Tisdale, Charlie Sheen, Lindsay Lohan, Gracie Whitton, Ava Kolker, Erica Ash, Lidia Porto, Katrina Bowden, Terry Crews",United States,"August 12, 2020",8,2020,2013,PG-13,88,"Comedies, Horror Movies","Taking aim at not only the horror genre but also films like ""Black Swan"" and ""Inception,"" ""Scary Movie 5"" widens the franchise's scope of mockery.",tt0795461,3.5,71459.0,"['male', 'female', 'male', 'female', 'female', 'female', 'female', 'female', 'female', 'unknown']",female,0.7,['male'],male
s7958,Movie,Schindler's List,Steven Spielberg,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Embeth Davidtz, Małgorzata Gebel, Shmulik Levy, Mark Ivanir, Beatrice Macola, Friedrich von Thun, Andrzej Seweryn",United States,"April 1, 2018",4,2018,1993,R,195,"Classic Movies, Dramas","Oskar Schindler becomes an unlikely humanitarian, spending his entire fortune to help save 1,100 Jews from Auschwitz during World War II.",tt0108052,9.0,1329726.0,"['male', 'male', 'male', 'female', 'male', 'female', 'female', 'male', 'male', 'female', 'male', 'male']",male,0.3333333333333333,['male'],male
s7959,Movie,School Daze,Spike Lee,"Laurence Fishburne, Giancarlo Esposito, Tisha Campbell-Martin, Kyme, Joe Seneca, Ellen Holly, Art Evans, Ossie Davis, Bill Nunn, James Bond III",United States,"November 1, 2020",11,2020,1988,R,120,"Comedies, Dramas","At a Historically Black College, a student activist and his cousin pledging a fraternity navigate social divides amid parties, protests and conflicts.",tt0096054,6.0,7412.0,"['male', 'male', 'female', 'female', 'male', 'female', 'male', 'male', 'male', 'male']",male,0.3,['unknown'],none
s7960,Movie,Scooby-Doo on Zombie Island,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum","Scott Innes, Billy West, Mary Kay Bergman, Frank Welker, B.J. Ward, Adrienne Barbeau, Tara Strong, Cam Clarke, Mark Hamill",United States,"December 15, 2019",12,2019,1998,TV-PG,77,Children & Family Movies,"When Daphne's TV show does a segment on real monsters, the gang fires up the Mystery Machine and heads to Moonscar Island, where zombies await.",tt0166792,7.7,14804.0,"['male', 'male', 'female', 'male', 'unknown', 'female', 'female', 'male', 'male']",male,0.3333333333333333,"['male', 'unknown', 'male']",male
s7961,Movie,Scott Pilgrim vs. the World,Edgar Wright,"Michael Cera, Mary Elizabeth Winstead, Kieran Culkin, Chris Evans, Anna Kendrick, Brie Larson, Alison Pill, Aubrey Plaza, Brandon Routh, Jason Schwartzman, Mark Webber, Mae Whitman, Johnny Simmons, Ellen Wong","United States, United Kingdom, Canada, Japan","September 16, 2018",9,2018,2010,PG-13,112,"Action & Adventure, Comedies, Cult Movies","Dreamy delivery girl Ramona captures Scott Pilgrim's heart, but he must vanquish all seven of her evil exes in martial arts battles to win her love.",tt0446029,7.5,420084.0,"['male', 'female', 'male', 'unknown', 'female', 'female', 'female', 'unknown', 'male', 'male', 'male', 'female', 'male', 'female']",male,0.42857142857142855,['male'],male
s7962,Movie,Scream 2,Wes Craven,"Neve Campbell, David Arquette, Courteney Cox, Sarah Michelle Gellar, Jamie Kennedy, Laurie Metcalf, Elise Neal, Jerry O'Connell, Timothy Olyphant, Jada Pinkett Smith, Liev Schreiber, Lewis Arquette, Duane Martin, Rebecca Gayheart, Portia de Rossi, Omar Epps, Tori Spelling, Heather Graham, Joshua Jackson, Luke Wilson",United States,"October 1, 2019",10,2019,1997,R,121,Horror Movies,"Gale has written a best-seller which has been turned into a film. As the movie premiere looms closer, the mysterious deaths begin again.",tt0120082,6.3,180960.0,"['female', 'male', 'female', 'female', 'unknown', 'female', 'female', 'male', 'male', 'female', 'male', 'male', 'male', 'female', 'female', 'male', 'female', 'female', 'male', 'male']",female,0.5,['male'],male
s7963,Movie,Scream 3,Wes Craven,"David Arquette, Neve Campbell, Courteney Cox, Patrick Dempsey, Scott Foley, Lance Henriksen, Matt Keeslar, Jenny McCarthy, Emily Mortimer, Parker Posey, Deon Richmond, Kelly Rutherford, Liev Schreiber, Patrick Warburton, Jamie Kennedy",United States,"July 1, 2019",7,2019,2000,R,117,Horror Movies,"This installment of the tongue-in-cheek horror franchise finds Sidney Prescott once again battling a crazed killer – this time, on a movie set.",tt0134084,5.6,141856.0,"['male', 'female', 'female', 'male', 'male', 'male', 'male', 'female', 'female', 'male', 'male', 'female', 'male', 'male', 'unknown']",male,0.3333333333333333,['male'],male
s7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,"Cam Gigandet, Anson Mount, Freddy Rodríguez, Xzibit, Kathleen Robertson, Robert Knepper, Eddie Kaye Thomas, Kenneth Miller, William Fichtner, Jenny Gabrielle, Mo Gallini",United States,"January 1, 2020",1,2020,2012,TV-MA,90,Action & Adventure,"In this dramatic recreation, U.S. Navy SEAL Team 6 trains for a critical mission, then executes a tough nighttime raid on Osama Bin Laden's compound.",tt2095605,5.7,10582.0,"['male', 'male', 'male', 'male', 'female', 'male', 'male', 'male', 'male', 'female', 'male']",male,0.18181818181818182,['male'],male
s7965,Movie,Searching for Bobby Fischer,Steven Zaillian,"Max Pomeranc, Joe Mantegna, Joan Allen, Ben Kingsley, Laurence Fishburne, William H. Macy, Laura Linney, David Paymer, Michael Nirenberg, Robert Stephens",United States,"December 7, 2020",12,2020,1993,PG,110,"Children & Family Movies, Classic Movies, Dramas","When a father learns that his 7-year-old son is a whiz at speed chess, he hires an implacable chess master to coach the boy for competitions.",tt0108065,7.4,40223.0,"['male', 'male', 'female', 'male', 'male', 'male', 'female', 'male', 'male', 'male']",male,0.2,['male'],male
s7966,Movie,Searching for Sugar Man,Malik Bendjelloul,Rodriguez,"Sweden, United Kingdom, Finland","December 1, 2019",12,2019,2012,PG-13,86,"Documentaries, International Movies, Music & Musicals","Decades after Detroit singer-songwriter Rodriguez disappeared following the commercial failure of his albums, two fans try to track down their idol.",tt2125608,8.2,68114.0,['unknown'],equal,0.0,['male'],male
s7967,Movie,Season of the Witch,Dominic Sena,"Nicolas Cage, Ron Perlman, Christopher Lee, Stephen Campbell Moore, Stephen Graham, Ulrich Thomsen, Claire Foy, Robert Sheehan, Kevin Rees, Andrew Hefler",United States,"April 26, 2019",4,2019,2011,PG-13,95,"Action & Adventure, Sci-Fi & Fantasy",A group of weary warriors transport a suspected witch believed to be responsible for spreading the devastating Black Plague.,tt0066347,7.0,12.0,"['male', 'male', 'male', 'male', 'male', 'male', 'female', 'male', 'male', 'male']",male,0.1,['male'],male
s7968,Movie,Secret,Jay Chou,"Jay Chou, Lun-Mei Kwai, Anthony Wong Chau-Sang, Kai-xuan Tseng, Devon Song, Jun Lang Huang, Zhan Yuhao","Hong Kong, Taiwan","July 1, 2018",7,2018,2007,TV-PG,101,"Dramas, International Movies, Music & Musicals","Enchanted by a pretty pianist and the haunting melody she plays, a musical prodigy falls in love. But a secret soon threatens to derail their romance.",tt0096068,5.7,10.0,"['male', 'unknown', 'male', 'unknown', 'male', 'male', 'male']",male,0.0,['male'],male
s7970,Movie,Secret in Their Eyes,Billy Ray,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris, Michael Kelly, Joe Cole, Zoe Graham, Alfred Molina","United States, United Kingdom, Spain, South Korea","April 1, 2018",4,2018,2015,PG-13,111,"Dramas, Thrillers","A former FBI investigator reopens the haunting 13-year-old murder case of his colleague, only to uncover shocking truths hidden since then.",tt1741273,6.3,48416.0,"['male', 'female', 'female', 'male', 'male', 'male', 'female', 'male']",male,0.375,['male'],male
s7971,Movie,Secrets of Althorp - The Spencers,Kasia Uscinska,Samuel West,United States,"April 22, 2017",4,2017,2013,TV-PG,54,"Documentaries, International Movies","Princess Diana's brother, Charles, the ninth Earl Spencer, leads a tour of Althorp House, the manor the Spencer family has called home for 500 years.",,,,['male'],equal,0.0,['unknown'],none
s7972,Movie,Secrets of Chatsworth,Susannah Ward,Samuel West,United States,"February 22, 2017",2,2017,2013,TV-PG,54,"Documentaries, International Movies","Tales of tragedy and scandal unfold through the history of Chatsworth, a grand estate that has been home to some of England's most noted aristocrats.",tt3207470,7.6,97.0,['male'],equal,0.0,['female'],female
s7973,Movie,Secrets of Henry VIII's Palace: Hampton Court,Sam Taplin,Samuel West,United States,"February 22, 2017",2,2017,2013,TV-PG,54,"Documentaries, International Movies",The history of this grand 500-year-old palace is inextricably tied to the lavish lifestyle of King Henry VIII and the doomed fates of his six wives.,tt6959560,7.3,327.0,['male'],equal,0.0,['unknown'],none
s7974,Movie,Secrets of Her Majesty's Secret Service,Kasia Uscinska,Samuel West,United Kingdom,"February 22, 2017",2,2017,2014,TV-PG,55,"Documentaries, International Movies","This documentary spotlights more than 100 years of operatives and operations in the U.K.'s secret service, the world's oldest intelligence agency.",tt3821142,6.6,361.0,['male'],equal,0.0,['unknown'],none
s7975,Movie,Secrets of Highclere Castle,Vicky Matthews,Samuel West,United States,"February 22, 2017",2,2017,2013,TV-PG,54,"Documentaries, International Movies","Known as the setting of ""Downton Abbey,"" Highclere Castle truly was the home of aristocrats and an army of servants, with a rich past to share.",tt3031008,7.5,236.0,['male'],equal,0.0,['female'],female
s7976,Movie,Secrets of Scotland Yard,Susannah Ward,Samuel West,United Kingdom,"April 22, 2017",4,2017,2013,TV-14,55,Documentaries,"Revisit famous cases and explore the history of Scotland Yard, one of the world's oldest detective forces and a name synonymous with crime solving.",tt0037255,6.1,63.0,['male'],equal,0.0,['female'],female
s7977,Movie,Secrets of Selfridges,Sam Taplin,Samuel West,United States,"April 22, 2017",4,2017,2014,TV-PG,55,Documentaries,American Harry Gordon Selfridge introduced Londoners to a new retail model that made shopping less of a practical pursuit and more of an adventure.,tt3865930,7.2,233.0,['male'],equal,0.0,['unknown'],none
s7978,Movie,Secrets of the Tower of London,Vicky Matthews,Samuel West,United Kingdom,"February 22, 2017",2,2017,2013,TV-PG,55,Documentaries,"Explore the storied history of the iconic Tower of London as it evolved from a royal castle into a dungeon prison and, finally, an armory and mint.",tt4911948,7.2,300.0,['male'],equal,0.0,['female'],female
s7979,Movie,Secrets of Underground London,"Vicky Matthews, Gareth Sacala",Samuel West,United Kingdom,"April 22, 2017",4,2017,2014,TV-PG,55,"Documentaries, International Movies","Experts examine the ruins and relics hidden beneath London's surface, unearthing a Roman amphitheater, plague pits, air raid shelters and more.",tt4912016,6.9,353.0,['male'],equal,0.0,"['female', 'male']",equal
s7980,Movie,Secrets of Westminster,Louise Wardle,Samuel West,"United States, United Kingdom","April 22, 2017",4,2017,2014,TV-PG,55,"Documentaries, International Movies","Take an insider's tour of Parliament, Big Ben and Westminster Abbey to discover the little-known history and pageantry of these famous buildings.",tt5038708,7.2,235.0,['male'],equal,0.0,['female'],female
s7981,Movie,Sen Kimsin?,Ozan Açıktan,"Tolga Çevik, Köksal Engür, Pelin Körmükçü, Toprak Sergen, Zeynep Özder",Turkey,"March 10, 2017",3,2017,2012,TV-14,102,"Comedies, International Movies","Desperate for cash, klutzy private investigator Tekin searches for a wealthy woman's missing girl but faces one surprise and mishap after another.",tt2142883,5.0,5291.0,"['male', 'male', 'female', 'male', 'female']",male,0.4,['male'],male
s7982,Movie,Senna,Asif Kapadia,"Ayrton Senna, Alain Prost, Frank Williams","United Kingdom, France, United States","October 1, 2019",10,2019,2010,PG-13,106,"Documentaries, International Movies, Sports Movies","This fast-paced documentary profiles Ayrton Senna, one of the greatest drivers in the history of Formula One racing, and a hero in his native Brazil.",tt1424432,8.5,70500.0,"['unknown', 'male', 'male']",male,0.0,['male'],male
s7984,Movie,"Septiembre, un llanto en silencio",Kenneth Müller,"Saúl Lisazo, Mario Zaragoza, Juan Pablo Olyslager, Costanza Andrade",Guatemala,"March 10, 2018",3,2018,2017,TV-MA,69,"Dramas, Independent Movies, International Movies","After a terrorist attack in Guatemala, a baby is rendered deaf and motherless and her father is left to raise her alone.",tt6843704,5.5,589.0,"['male', 'male', 'male', 'female']",male,0.25,['male'],male
s7986,Movie,Set Up,Mike Gunther,"50 Cent, Ryan Phillippe, Bruce Willis, Rory Markham, Jenna Dewan, Brett Granstaff, Randy Couture, Susie Abromeit, Ron Turner, James Remar",United States,"January 10, 2020",1,2020,2011,R,85,Action & Adventure,"A diamond heist goes horribly wrong, and the group of friends who sought to make a fortune must instead fight for their very survival.",tt0739229,8.0,28.0,"['male', 'male', 'male', 'male', 'female', 'male', 'male', 'female', 'male', 'male']",male,0.2,['male'],male
s7987,Movie,Sex and the City 2,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon, Kristin Davis, Chris Noth, John Corbett, David Eigenberg, Evan Handler, Jason Lewis, Willie Garson, Mario Cantone",United States,"January 1, 2021",1,2021,2010,R,146,"Comedies, Dramas, Romantic Movies","Best friends Carrie, Miranda, Samantha and Charlotte take a break from their busy New York lives for an all-expenses-paid luxury vacation to Abu Dhabi.",tt1261945,4.5,79715.0,"['female', 'female', 'female', 'female', 'male', 'male', 'male', 'male', 'male', 'male', 'male']",male,0.36363636363636365,['male'],male
s7988,Movie,Sex and the City: The Movie,Michael Patrick King,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon, Chris Noth, Candice Bergen, Jennifer Hudson, David Eigenberg, Evan Handler, Jason Lewis, Mario Cantone, Lynn Cohen",United States,"January 1, 2021",1,2021,2008,R,145,"Comedies, Dramas, Romantic Movies","When Carrie's big step forward in her relationship goes awry, best friends Charlotte, Miranda and Samantha are there to help her pick up the pieces.",tt1000774,5.6,122039.0,"['female', 'female', 'female', 'female', 'male', 'female', 'female', 'male', 'male', 'male', 'male', 'unknown']",female,0.5,['male'],male
